Id,Label,Affil_Id,Affil_Name
57216854281,Acal P.L.,60111147,University of Science and Technology of Southern Philippines
57216870639,Liu Y.U.E.,60017605,Fuzhou University
57195546641,Ma C.,60025785,Shanghai Maritime University
57189087290,Macodi-Ringia A.P.,116400469,College of Natural Sciences and Mathematics
57216956567,Poliquit E.S.,60071487,University of San Carlos
57192433324,Dela Rosa K.L.,60014662,Drexel University
6701873999,Woerdeman H.J.,60014662,Drexel University
57214805494,El Yacoubi N.,60019337,Mohammed V University in Rabat
6602855387,Foupouagnigni M.,60070928,Université de Yaoundé I
57217131170,Koch L.,124562645,International Mathematical Union
6602840144,Ogana W.,60048717,University of Nairobi
7004064745,Piccione P.,60008088,Universidade de Sao Paulo - USP
7102386976,Pineda A.R.,60017789,Manhattan College
7402902372,Roy M.F.,60030553,Universite de Rennes 1
6602668754,Tschinkel Y.,60105360,Simons Foundation
57217202972,Mame N.M.,60108104,Batangas State University
56059058900,Rabajante J.F.,60071494,University of the Philippines Los Banos
55900656800,Tubay J.M.,60071494,University of the Philippines Los Banos
6507685372,Cervancia C.R.,60071494,University of the Philippines Los Banos
55959447100,Morales J.V.S.,60071464,De La Salle University-Manila
7004974795,Obata N.,60008435,Tohoku University
55539306000,Tanaka H.,60008435,Tohoku University
57217384280,Ang T.,60071464,De La Salle University-Manila
57217632779,Taping J.J.E.,60071495,University of the Philippines Manila
36166532600,Billones J.B.,60071495,University of the Philippines Manila
9938926800,Organo V.G.,60071495,University of the Philippines Manila
6603328744,Silvestrov S.,60006739,Mälardalens högskola
57218168730,Alota C.P.,60108083,University of the Philippines Cebu
7005266606,Shum K.P.,60028009,Yunnan University
6701315244,Donato P.,60032922,Université de Rouen Normandie
57218225292,Fulgencio R.,60032922,Université de Rouen Normandie
57218563058,Liu H.,60029306,Wuhan University
57218566143,Real R.,60008950,The Australian National University
24468723000,Lu X.,60029306,Wuhan University
14041432900,Jia X.,60028567,Shandong University of Technology
7202528648,Jin Q.,60008950,The Australian National University
57218600902,Aleluya E.R.M.,60071439,Mindanao State University
57218831253,Damgo B.A.A.,60134705,Cebu Normal University
57195671891,Talabis D.A.S.J.,60071494,University of the Philippines Los Banos
57219194541,Magpantay D.M.,60071464,De La Salle University-Manila
35237954200,Mendoza E.R.,60071464,De La Salle University-Manila
6506830957,Nocon E.G.,60071464,De La Salle University-Manila
57219195946,Caadan J.G.,101954615,Surigao State College of Technology
57219197307,Laurente M.P.,60071439,Mindanao State University
57219200295,Paleta L.M.,60071490,University of Southern Mindanao
57219202208,Amairanto R.M.,60071439,Mindanao State University
57219193655,Chua D.E.,60071464,De La Salle University-Manila
57219201326,Franco F.A.,60071464,De La Salle University-Manila
7006168469,Keeling S.,60022457,Karl-Franzens-Universitat Graz
57219384326,Ngujo A.D.,60071487,University of San Carlos
57219991327,Cardona R.S.,125398038,Philippine Normal University-North Luzon
55322396900,Verzosa D.B.,60071457,Ateneo de Manila University
25121514900,Jos I.B.,60071464,De La Salle University-Manila
55338752000,Bohning D.,60030718,Freie Universität Berlin
6603428448,Sarol J.,60071495,University of the Philippines Manila
55484993300,Murtagh B.A.,60028333,UNSW Sydney
56246152800,Gobel R.,,
56376053100,Tuan N.,101630166,Davao Oriental State College of Science and Technology
56423418100,Go C.C.,,
53164531900,Marohombsar S.N.,60071439,Mindanao State University
15623050700,Aldema R.M.,60071439,Mindanao State University
36492804600,Mijares T.A.,109531336,Polytechnic University
8429135400,Yokonuma T.,,
23490384500,Sotto C.,,
9242485700,Beunckens C.,,
7005244895,Molenberghs G.,,
8878876700,Jansen I.,,
7801488539,Rustagi J.S.,60003500,The Ohio State University
6602576910,Hiramine Y.,60021120,Kumamoto University
55941316300,Bernal-Gonzalez L.,118957637,Facultad de Matemáticas
56479001800,Calderon-Moreno M.C.,118957637,Facultad de Matemáticas
7102192242,Reyes E.,,
7003716570,Walls G.,,
7003538661,Verbeke G.,60121251,Departement Maatschappelijke Gezondheidszorg en Eerstelijnszorg
55916948200,Kobayashi V.,60071492,University of the Philippines Mindanao
55953472400,Gao Y.,60013789,Beihang University
56423801100,Ugbinada R.A.L.,60111147,University of Science and Technology of Southern Philippines
56427894800,Namoco R.A.,60111147,University of Science and Technology of Southern Philippines
7003930694,Bonilla A.,,
15076805100,Alahmadi A.,,
7004619578,Thomassen C.,,
6603755829,Aldred R.E.L.,,
56404475400,Lucio E.,60031004,The University of Queensland
56404606400,Villaruel M.L.,60071431,Asian Development Bank Philippines
6701876733,Moree P.,60000578,Max Planck Institute for Mathematics
56656276100,Rosario J.B.,60071457,Ateneo de Manila University
56450416200,Ok S.,60011373,Danmarks Tekniske Universitet
56136675900,Cuivillas A.M.,114315797,Jose Rizal Memorial State University
23064907400,Sukhatme B.V.,,
57011750700,David I.P.,60071494,University of the Philippines Los Banos
56453434600,Almaden C.R.C.,60071496,Xavier University - Ateneo de Cagayan
57184339200,Salve D.P.,60071487,University of San Carlos
56312700700,Malacas G.A.,60071439,Mindanao State University
9532404000,Adler J.,,
57189381467,Barbarona R.F.,60071494,University of the Philippines Los Banos
56076848900,Asaad A.S.,60071495,University of the Philippines Manila
57190217330,Punzalan T.J.,60071487,University of San Carlos
6507362698,Rabanovich V.I.,60025237,"National Academy of Sciences in Ukraine, Institute of Mathematics"
6603594526,Sergeichuk V.V.,60025237,"National Academy of Sciences in Ukraine, Institute of Mathematics"
57190495059,Sta. Maria J.P.,60109121,Polytechnic University of the Philippines
57190572906,Aunzo R.T.,60071487,University of San Carlos
56771232900,Africa A.D.M.,60071464,De La Salle University-Manila
57192195204,Pausang S.M.C.,60071464,De La Salle University-Manila
57058689800,Say-awen A.L.D.,60071457,Ateneo de Manila University
56295293700,Gonzales K.J.M.,60071495,University of the Philippines Manila
57193271996,Perera Y.,60002306,University of Calgary
57193278150,Ren M.,60002306,University of Calgary
6507455343,Rudnisky C.J.,,
8954659400,deLeon A.R.,60002306,University of Calgary
57220258344,Gustilo L.,60071464,De La Salle University-Manila
35243089000,Magno C.P.,60071464,De La Salle University-Manila
55662587500,Barrot J.,60105238,"National University, Philippines"
56958443800,Gabinete M.K.L.,60105238,"National University, Philippines"
57191957485,Arriola S.A.,114349855,Basilan State College
57194244699,Reformina J.P.,118513792,Colleges of Teacher Education and Advanced Studies
56669322500,Habib M.,60056462,University of Engineering and Technology Lahore
7003983059,Kappel F.,60022457,Karl-Franzens-Universitat Graz
6506527954,GUIBE O.,60032922,Université de Rouen Normandie
57194469759,OROPEZA A.,60032922,Université de Rouen Normandie
57194770051,Del Prado D.G.L.,117584977,Philippine Statistics Authority
57194777190,Cantila A.Y.,60071480,Philippine Rice Research Institute
37109496000,Abdula S.E.,60071480,Philippine Rice Research Institute
57194771295,Candalia H.J.C.,60071480,Philippine Rice Research Institute
57194768412,Balleras G.D.,60071480,Philippine Rice Research Institute
57196457650,Ching R.P.,60071495,University of the Philippines Manila
57192899403,Luca F.,,
7402393930,Pan L.,,
55842596100,Song B.,,
57203116377,Aberin M.A.Q.,60071457,Ateneo de Manila University
57189991337,Garces L.P.D.M.,60071457,Ateneo de Manila University
57204641977,Bent-Usman W.M.,60071439,Mindanao State University
57204649673,Dibagulun A.M.,60071439,Mindanao State University
56398405700,Mangontarum M.M.,60071439,Mindanao State University
13103842200,Gonzaga A.C.,60071495,University of the Philippines Manila
57197712031,Platt E.,,
57201982570,Almocera A.E.S.,60071493,University of the Philippines Visayas
7403184210,Hsu S.B.,,
57207833728,Hambric C.L.,,
8048590800,Li C.K.,,
56962733700,Shi J.,,
57209077195,Lacpao N.,60113654,Bukidnon State University
57209197183,Bonghanoy G.B.,101819127,University of Mindanao
57209197406,Sagpang A.P.,101819127,University of Mindanao
57209197247,Alejan R.A.,101819127,University of Mindanao
57209197117,Rellon L.R.,101819127,University of Mindanao
57210373420,Grimm S.,,
57074148200,Erlwein-Sayer C.,,
55801889100,Mata M.A.,60071492,University of the Philippines Mindanao
7004538248,Tyson R.C.,60012967,University of British Columbia Okanagan
7102498896,Greenwood P.,60010365,The University of British Columbia
57211524987,Balagtas M.U.,122819190,Philippine Normal University
57211524446,Garcia D.C.B.,,
57211521655,Ngo D.C.,,
6603891519,Futorny V.,60008088,Universidade de Sao Paulo - USP
57192810068,Nkonkobe S.,,
56872916300,Benyi B.,,
57202800155,Kim Y.S.,60009950,Chosun University
57193099255,Kim M.J.,60018257,Sogang University
57213604508,Villamar A.J.,60120695,University of Saint Louis Tuguegarao
57213590433,Gayagoy M.,60120695,University of Saint Louis Tuguegarao
57213604621,Matalang F.,60120695,University of Saint Louis Tuguegarao
57213593809,Catacutan K.J.,60120695,University of Saint Louis Tuguegarao
57192107699,Zeng S.,,
57216611068,Nuenay-Maglanque H.M.,60111147,University of Science and Technology of Southern Philippines
57216612764,Catalan G.T.,113227614,Negros Oriental State University
57216619944,Padua R.N.,113227614,Negros Oriental State University
57216614766,Mollejon R.V.,60071452,Visayas State University
57216615584,Canoy J.G.E.,60071452,Visayas State University
7501640993,Wang C.N.,60116768,National Kaohsiung University of Science and Technology
57216740635,Tibo H.,60116768,National Kaohsiung University of Science and Technology
57216737238,Nguyen H.A.,60116768,National Kaohsiung University of Science and Technology
57216782953,Briones E.,60071495,University of the Philippines Manila
34976916500,Lao A.,60071464,De La Salle University-Manila
57216865125,Canete J.,60134705,Cebu Normal University
57216856484,Latayada M.J.R.,112105496,Caraga State University
56064638400,Colli E.,60008088,Universidade de Sao Paulo - USP
6701578439,Polthier K.,60030718,Freie Universität Berlin
7102137338,Rousseau C.,,
55243661000,Magdalena I.,60069382,Institut Teknologi Bandung
57218215031,Atras M.F.,60069382,Institut Teknologi Bandung
56708678600,Sembiring L.,123925003,Ministry of Public Works and Housing
57218214007,Nugroho M.A.,124821545,PT.Witteveen Bos Indonesia
57219344111,Talento M.S.D.,125200305,Institute of Statistics
57219341795,San Pedro M.J.P.,60071464,De La Salle University-Manila
56136174300,Quiroz G.,60025417,Universidad Autónoma de Nuevo León
12038776500,Hernandez-Vargas E.A.,60172283,UNAM campus Juriquilla
54417140600,Frondoza M.B.,60071440,MSU-Iligan Institute of Technology
56520208400,Quindala K.M.,60071440,MSU-Iligan Institute of Technology
56653521600,Amanodin A.G.,60071440,MSU-Iligan Institute of Technology
56866406300,Nuenay H.M.,60071440,MSU-Iligan Institute of Technology
57190247356,Domoloan B.D.,60071440,MSU-Iligan Institute of Technology
57200179428,Cabardo L.R.,60071440,MSU-Iligan Institute of Technology
7003541890,Tapia C.G.,60071491,University of the Philippines Diliman
8355175000,Almazar V.D.,60071491,University of the Philippines Diliman
6601918362,Cossey J.,60071491,University of the Philippines Diliman
24352062000,Javier W.R.,60071491,University of the Philippines Diliman
24354016700,Victoria J.S.,60071491,University of the Philippines Diliman
6506714813,Nochefranca L.R.,60071491,University of the Philippines Diliman
55980404800,Agrawal M.C.,60071491,University of the Philippines Diliman
35077121800,Balista J.A.F.,60071491,University of the Philippines Diliman
56234011000,Saloma C.,60071491,University of the Philippines Diliman
56593228100,Dicuangco-Valdez L.,60071491,University of the Philippines Diliman
55351362500,Granario D.Q.,60071491,University of the Philippines Diliman
35190916300,Ronda E.,60071491,University of the Philippines Diliman
14822433100,Paraan F.N.C.,60071491,University of the Philippines Diliman
57193277189,Punzalan J.R.B.,60071491,University of the Philippines Diliman
57194270175,Calderon P.G.B.,60071491,University of the Philippines Diliman
57204109585,Cirunay M.T.,60071491,University of the Philippines Diliman
25926369600,Batac R.C.,60071491,University of the Philippines Diliman
57213266534,Afable E.A.,60071491,University of the Philippines Diliman
57213270250,Segui M.E.,60071491,University of the Philippines Diliman
57213267273,Ferrolino A.R.,60071491,University of the Philippines Diliman
57218211842,Labay R.S.B.,60071491,University of the Philippines Diliman
55615113100,Tampos A.L.,60071493,University of the Philippines Visayas
16411036200,Castillo S.,60071494,University of the Philippines Los Banos
57153681000,Seng C.T.,60017161,National University of Singapore
6505528646,Kaballo W.,60032991,Technische Universität Dortmund
35566511400,Urrutia J.,60032442,Universidad Nacional Autónoma de México
35748951500,Nagata K.,60011983,Daito Bunka University
7004264125,Hesthaven J.S.,60011460,Brown University
8967077700,Yee L.P.,60010940,National Institute of Education
7202130602,Horn R.A.,60025488,The University of Utah
9279108000,Pasia J.M.,60031955,Shinshu University
6603898641,Aguirre H.,60031955,Shinshu University
55430510400,Tanaka K.,60031955,Shinshu University
7004235343,Privault N.,60095095,School of Physical and Mathematical Sciences
56426949000,Maravilla E.C.,113302409,Bohol Island State University
56427891800,Cabaro A.G.,60071439,Mindanao State University
56941008100,Aranas P.J.B.,60071439,Mindanao State University
39962237200,Mishra I.,60103626,Indian Institute of Science Education and Research Bhopal
7202407127,Akiyama S.,60014256,University of Tsukuba
57193680379,Urgena J.N.A.,118258627,Don Bosco Technical Institute of Makati
57193694588,Pabilona Y.M.,110455281,Liceo de Cagayan University
57200972176,Cortez M.J.,60071494,University of the Philippines Los Banos
57193259846,Nazareno A.,60071494,University of the Philippines Los Banos
16401812900,Lim J.,60013682,Seoul National University
8557946500,Park D.,60014653,"University of Maryland, Baltimore (UMB)"
57195931714,Zylstra J.,60014653,"University of Maryland, Baltimore (UMB)"
36816423300,Peterson T.,60014653,"University of Maryland, Baltimore (UMB)"
10041245500,Kann M.,60014653,"University of Maryland, Baltimore (UMB)"
56487721200,Halim Y.,60105424,Centre Universitaire Abdelhafid Boussouf  Mila
55261943500,Inoue T.,60090377,Yamaguchi University Graduate School of Medicine
55120574500,Kida H.,60090377,Yamaguchi University Graduate School of Medicine
34881100000,Yamakawa T.,60021120,Kumamoto University
57203493864,Suzuki M.,60090377,Yamaguchi University Graduate School of Medicine
55416397200,Loyola M.L.,60071457,Ateneo de Manila University
57201431021,Buot J.,60071457,Ateneo de Manila University
57202587957,Fortun N.T.,60071464,De La Salle University-Manila
6507015899,Razon L.F.,60071464,De La Salle University-Manila
55627282700,Gao H.,100396511,Bank of Montreal
57211118898,Silang O.V.,60134705,Cebu Normal University
57211120073,Tacoloy I.M.,60134705,Cebu Normal University
23096931800,Cuaresma M.C.,60071494,University of the Philippines Los Banos
8905847900,Sacksteder V.E.,60071457,Ateneo de Manila University
9533738600,Perez Jr. E.R.,60071464,De La Salle University-Manila
7007050698,Giudici M.,60031806,The University of Western Australia
54893149900,Vrommand G.,112594021,IM Associates BVBA
54893149800,Bierinckx B.,112594021,IM Associates BVBA
35227727900,Nakada H.,60025997,Keio University
7007168990,Kikuchi F.,60025272,The University of Tokyo
7004748653,O'Keefe C.M.,60009512,The University of Adelaide
55973343700,Vidar E.A.,60078190,University of the Philippines Baguio
55973315900,Alvindia S.K.,60078190,University of the Philippines Baguio
55243456100,Krishnan S.,60029157,University of Malaya
12799327700,Idris N.,60029157,University of Malaya
6603664948,Valsa J.,60108593,"Brno University of Technology, Faculty of Electrical Engineering and Communication"
56192789100,Tacbobo T.L.,60113654,Bukidnon State University
57121346400,Thi Le T.,106582841,Nutrition Centre of Ho Chi Minh City
57189091656,Cauntongan O.I.,60071439,Mindanao State University
7101926680,Beer G.,60030759,"California State University, Los Angeles"
57189206960,Villar L.,60071464,De La Salle University-Manila
57190256714,Daniel T.V.,60113654,Bukidnon State University
57190759801,Poblador M.S.C.A.,60071495,University of the Philippines Manila
55598239800,Laguna A.F.,60071464,De La Salle University-Manila
56769130700,Ngo C.A.,60071464,De La Salle University-Manila
6602768637,Amalin D.,60071464,De La Salle University-Manila
6508373239,Alvindia D.,115328830,Philippine Center for Postharvest Development and Mechanization
56400937900,Albia J.R.,60071494,University of the Philippines Los Banos
10641842500,Albao M.A.,60071494,University of the Philippines Los Banos
57207552589,Kappel F.,111335829,Institute of Mathematics and Scientific Computing
7005044443,Kotanko P.,60024471,"Renal Research Institute, LLC"
57203388861,Uyheng J.,60071457,Ateneo de Manila University
57192577605,Espina K.,60071457,Ateneo de Manila University
57194799730,Rosales J.C.,60071457,Ateneo de Manila University
57203383742,Regina Justina Estuar Ma.,60071457,Ateneo de Manila University
35515248200,Heath L.S.,60027090,Virginia Polytechnic Institute and State University
35507966200,Ramakrishnan N.,60027090,Virginia Polytechnic Institute and State University
57211238446,Tan M.,60071457,Ateneo de Manila University
7102853542,Vergara J.P.C.,60071457,Ateneo de Manila University
57212866589,Dayap J.A.,60089610,University of San Jose-Recoletos
54584925500,Arcede J.P.,117055655,Caraga State University
57218096771,Mentuda C.Q.,117055655,Caraga State University
24071248400,Mammeri Y.,60016097,Université de Picardie Jules Verne
35932506800,Pacurib J.A.,60071493,University of the Philippines Visayas
35932850700,Seno G.M.M.,60071493,University of the Philippines Visayas
14828317500,Xuan Lai N.,100362060,Cuu Long Delta Rice Research Institute
56055728200,Escultura E.E.,60071494,University of the Philippines Los Banos
57197732484,Gavina M.K.A.,60071494,University of the Philippines Los Banos
11044125600,Chen C.C.,60017161,National University of Singapore
57207165693,Ando K.,100408674,Nippon Ika University
24515218400,Manalastas Jr. P.,60071457,Ateneo de Manila University
6507191941,Muga II F.P.,60071457,Ateneo de Manila University
55860545800,Vistro-Yu C.P.,60071457,Ateneo de Manila University
55439207200,Guillermo M.,60071457,Ateneo de Manila University
56015852800,Guzon A.F.,60071457,Ateneo de Manila University
6504012039,Thuc Son T.,100419805,Institute for Soils and Fertilizers
6603969563,Mariano R.S.,60071429,University of the Philippines System
57018732400,Barba M.C.B.,60071429,University of the Philippines System
7202585399,Sawa T.,60119484,Kyoto Institute of Economic Research
24279349900,Ando K.,60032315,The University of Electro-Communications
35586660400,Kaneko A.,60019032,Kogakuin University
7403170579,Ito N.,60027762,Meijo University
16439816300,Gramsch B.,60031216,Johannes Gutenberg Universität Mainz
7103187563,Yoshihara H.,60022313,Niigata University
57217887630,Malzahn U.,60030718,Freie Universität Berlin
36995263900,Bastero R.F.,60071495,University of the Philippines Manila
7006785894,Go J.T.,100844476,University of St. La
7006443332,Biggeri A.,60021859,Università degli Studi di Firenze
16202590300,Hererra M.,101651587,Northern Mindanao State Institute of Science and Tech.
55961348200,Wei D.S.L.,60000251,IEEE
7006118362,Naik K.,60000251,IEEE
7004475076,Penttila T.,60031806,The University of Western Australia
56411992700,Gasparin R.J.,60071439,Mindanao State University
56371196200,Kuper C.,60028717,Ludwig-Maximilians-Universität München
26642968100,Jung K.,60028717,Ludwig-Maximilians-Universität München
7101690072,Zimmer R.,60028717,Ludwig-Maximilians-Universität München
10040489100,Rattanasiri S.,60015887,"Faculty of Medicine Ramathibodi Hospital, Mahidol University"
6701522208,Wollkind D.J.,60018208,Washington State University Pullman
7003786202,Collings J.B.,60018208,Washington State University Pullman
55855392300,Gupta A.K.,60018475,Bowling Green State University
57206675586,Kim S.K.,114437121,Asian Institute of Management
12802950500,Guarte J.M.,60071452,Visayas State University
24167208200,Vallejos M.,60022457,Karl-Franzens-Universitat Graz
6603632708,Borzi A.,60022457,Karl-Franzens-Universitat Graz
26423053800,Lass O.,60022457,Karl-Franzens-Universitat Graz
15051793500,Dong Y.,60022457,Karl-Franzens-Universitat Graz
6602867373,Peichl G.,60022457,Karl-Franzens-Universitat Graz
7005501754,Harrell Jr. F.E.,60021918,University of Virginia
7003571083,Margolis P.A.,60025111,The University of North Carolina at Chapel Hill
7004350925,Gove S.,60027142,Organisation Mondiale de la Santé
57197184007,Mason K.E.,60027142,Organisation Mondiale de la Santé
57204686734,Lehmann D.,60071753,Papua New Guinea Institute of Medical Research
7004669174,Muhe L.,60071181,Addis Ababa University
6602744843,Gatchalian S.,60071446,Gokila
6701313494,Olveda R.M.,60071446,Gokila
7202714489,Kano M.,60194540,"National Institute of Technology, Akashi College"
7202307996,Hale J.K.,60011460,Brown University
7005314605,Blume J.D.,60011460,Brown University
55040564700,Su L.,60011460,Brown University
56235234600,McGarvey S.T.,60011460,Brown University
6506816949,Roetter R.P.,60004156,Wageningen University & Research
9337559700,van den Berg M.,60004156,Wageningen University & Research
6603588644,Hengsdijk H.,60004156,Wageningen University & Research
7403565487,Wolf J.,60004156,Wageningen University & Research
56580453600,van Ittersum M.,60004156,Wageningen University & Research
7005661413,van Keulen H.,60004156,Wageningen University & Research
6506938304,Laborte A.G.,60031195,International Rice Research Institute
6504757152,Guanghuo W.,60003970,Zhejiang University
55704243900,Suzuki H.,60016348,International Christian University
34770150900,Hsu L.C.,60004538,Dalian University of Technology
7005524870,Hartl R.F.,60025988,Universitat Wien
7004897494,Doerner K.F.,60025988,Universitat Wien
13609544300,Dorfler M.,60025988,Universitat Wien
52663563100,Holighaus N.,60025988,Universitat Wien
7006350477,Feichtinger H.G.,60025988,Universitat Wien
35564367800,Smith R.C.,60004923,NC State University
57210063422,Hatch A.G.,60004923,NC State University
7004116351,Raye J.K.,60002476,Virginia Commonwealth University
55890550800,Leandre R.,60031810,Université de Bourgogne
6701361949,Hintermuller M.,60000762,Humboldt-Universität zu Berlin
7005592320,Combettes P.L.,60001422,Sorbonne Universite
57210531058,Romero J.L.,60001563,Universidad de Buenos Aires
8524755300,Monje C.A.,60001741,Universidad Carlos III de Madrid
7004391763,Voit E.O.,60019647,Georgia Institute of Technology
7401512359,Lai Y.C.,60003892,Arizona State University
10042696100,Chen Q.,60003892,Arizona State University
8204801800,Jarrah A.S.,60005547,Biocomplexity Institute of Virginia Tech
25031887500,Laubenbacher R.,60005547,Biocomplexity Institute of Virginia Tech
56055387200,Gandibleux X.,60032006,Université de Nantes
8917248000,Reimann M.,60025858,ETH Zürich
24069606900,Vidar M.A.,60105392,"University of the East, Philippines"
24537462800,Ragasa C.Y.,60105392,"University of the East, Philippines"
7006647801,Irwin K.C.,60005686,University of Auckland
48361048700,Ell F.,60005686,University of Auckland
55761880100,Dutot M.,60010365,The University of British Columbia
6701669583,Edelstein-Keshet L.,60010365,The University of British Columbia
7202482030,Yamashita N.,60011001,Kyoto University
7402193087,Fukushima M.,60011001,Kyoto University
26658390600,Gamot R.M.,60071492,University of the Philippines Mindanao
57194034456,Mesa A.,60071492,University of the Philippines Mindanao
16549225500,Agdeppa R.P.,60111147,University of Science and Technology of Southern Philippines
56312539300,Tarepe D.,60111147,University of Science and Technology of Southern Philippines
57197413748,Kenward M.G.,60031331,London School of Hygiene & Tropical Medicine
7402551019,Martin K.M.,60020595,"Royal Holloway, University of London"
8935309500,Lingas A.,60029170,Lunds Universitet
8925422800,Wang H.,60095095,School of Physical and Mathematical Sciences
42061520300,Handa V.C.,60103792,West Visayas State University
6506512877,Tippins D.J.,60029747,University of Georgia
14055078300,Vanden Berghe E.,60026810,Vrije Universiteit Brussel
13104305800,Coro G.,60085207,Istituto di Scienza e Tecnologie dell'Informazione A. Faedo
6603449708,Bailly N.,60025984,WorldFish
57208960660,Aldemita C.,113301182,"FishBase Information and Research Group, Inc."
7005262903,Pagano P.,60085207,Istituto di Scienza e Tecnologie dell'Informazione A. Faedo
6506429738,Marin-Sanguino A.,60019722,Technical University of Munich
56966546400,Perez-Fernandez C.M.,60071439,Mindanao State University
56966676000,Cantallopez E.R.,60108115,National Research Council of the Philippines
6701741008,Buono P.L.,60002146,Ontario Tech University
57199792028,Song Q.,60089940,Anyang Institute of Technology
52163437200,Gao X.,60104749,Xinxiang University
57059833900,Santos E.T.,115102890,International Academy of Management and Economics
56764039100,Lass M.V.,60071429,University of the Philippines System
55938964600,Fuertinger D.H.,60024471,"Renal Research Institute, LLC"
55931041300,Meyring-Wosten A.,60024471,"Renal Research Institute, LLC"
15752049600,Thijssen S.,60024471,"Renal Research Institute, LLC"
37101708800,Kargin L.,60198720,Alanya Alaaddin Keykubat University
57188981090,Pimentel J.L.,60071490,University of Southern Mindanao
7004186388,Chew T.S.,60017161,National University of Singapore
57189549908,Flordeliza F.,60071457,Ateneo de Manila University
56974842100,Hong Y.Y.,60029740,Chung Yuan Christian University
57190953123,Beltran A.A.,60107189,Adamson University
24172624800,Paglinawan A.C.,60104319,Mapua University
56018773400,Abrigo M.R.M.,60013791,University of Hawaiʻi at Mānoa
6602194874,Love I.,60013791,University of Hawaiʻi at Mānoa
57192380606,Luzon P.A.D.,60071457,Ateneo de Manila University
57192819956,Haddad N.,60068755,Université de Jijel
7801575145,Touafek N.,60068755,Université de Jijel
57193272709,Rubio J.S.,60111789,University of Camarines Norte
57193683042,Sarmiento C.P.,60071464,De La Salle University-Manila
7402652185,Komatsu T.,60029306,Wuhan University
56732406100,Morales M.P.E.,101428433,Philippine Normal University
56688623100,Forio M.A.E.,60033316,Universiteit Gent
8453517900,Goethals P.L.M.,60033316,Universiteit Gent
7005484144,Lock K.,60033316,Universiteit Gent
6505819871,Asio V.,60071452,Visayas State University
55246122700,Bande M.,60071452,Visayas State University
6602681167,Thas O.,60033316,Universiteit Gent
7004923116,Aerts D.,60026810,Vrije Universiteit Brussel
57194615945,Geriente S.,60026810,Vrije Universiteit Brussel
51663717600,Moreira C.,60033125,University of Leicester
55948120800,Sozzo S.,60033125,University of Leicester
57193090773,Arguelles J.A.,115345142,KASK and Conservatory
57193097467,Beltran L.,60026810,Vrije Universiteit Brussel
6603394916,de Bianchi M.S.,60026810,Vrije Universiteit Brussel
36873504800,Veloz T.,60026810,Vrije Universiteit Brussel
55976536400,Ramirez J.L.,60055696,Universidad Nacional de Colombia
26025134800,Phelps K.,60021285,Texas Tech University
55540006700,Jose R.,113302409,Bohol Island State University
57190190929,Labonite M.,113302409,Bohol Island State University
7003408980,Kingston T.,60021285,Texas Tech University
36544872800,Kaneko H.,60014256,University of Tsukuba
57203033390,Gamido H.V.,60120633,Technological Institute of the Philippines
54407677800,Sison A.M.,100797274,Emilio Aguinaldo College
6505917749,Darcy I.K.,60024324,University of Iowa
56763780800,Grohs J.R.,60027090,Virginia Polytechnic Institute and State University
57210745089,Knight D.B.,60027090,Virginia Polytechnic Institute and State University
56300999600,Young G.D.,60027090,Virginia Polytechnic Institute and State University
57190813699,Soledad M.M.,60071455,Ateneo de Davao University
57210349641,Lee H.,60071464,De La Salle University-Manila
57204460693,Qureshi S.,60041178,Mehran University of Engineering & Technology
57200539151,Rangaig N.A.,60071439,Mindanao State University
8253592500,Duyaguit Ma.C.L.,60071440,MSU-Iligan Institute of Technology
11038832000,Bernaldez J.M.,60071440,MSU-Iligan Institute of Technology
23973665600,Serquina R.,60071440,MSU-Iligan Institute of Technology
36113455100,Dumanjug C.F.,60071440,MSU-Iligan Institute of Technology
56672490900,Flores G.B.C.,60071440,MSU-Iligan Institute of Technology
56672921800,Dagondon S.C.,60071440,MSU-Iligan Institute of Technology
57188997162,Buletic J.B.,60071440,MSU-Iligan Institute of Technology
57191963701,Villa A.A.,60071440,MSU-Iligan Institute of Technology
57200174179,Bendong J.B.,60071440,MSU-Iligan Institute of Technology
8902986100,Barredo W.I.,60071440,MSU-Iligan Institute of Technology
7403301080,Collins G.E.,,
7005720203,Sarmiento J.,,
55897198900,Viwatwongkasem C.,,
6701611075,Hassani A.,,
7004418385,Bracco A.D.,,
7005322448,Mulholland E.K.,,
6603356893,Ombao H.,,
57197233195,Hauser M.,,
16528907000,Cruz M.A.,,
7006689613,De T.,,
7003748602,Salapaka M.V.,,
18037840500,Laenen A.,,
6701410960,Geys H.,,
36682047800,Birhanu T.,,
54893150000,Abrahantesa J.C.,,
7101670708,Douglas C.C.,,
7005426205,Nakamura G.,,
36077410000,Hirata K.,,
7006725932,Eichenwald H.F.,,
6504350677,Hermosilla A.Y.,,
6602335647,Agustin E.O.,,
6508352678,Detalla A.,,
6701364906,Terwilliger P.,,
7401562841,Horiuchi T.,,
35411964800,Ando H.,,
7003779496,Del Rosario R.C.H.,,
17344679000,Staudinger W.F.,,
23570336900,Streif S.,,
7102420609,Pfeiffer F.,,
7101607962,Oesterhelt D.,,
35747069000,Oppawsky C.,,
6701855460,Tittor J.,,
23491932400,Gonzalez O.,,
23493115300,Oberwinkler T.,,
57219600949,Mansueto L.,,
56796435300,Wise G.L.,,
